date,open,high,low,close,volume
2023-08-17,141.88,142.24,139.55,139.76,9953900
2023-08-18,138.84,140.58,138.65,140.08,8517500
2023-08-21,140.72,141.15,139.19,140.56,8327000
2023-08-22,140.36,140.71,137.15,137.65,9673300
2023-08-23,137.62,138.79,136.78,138.58,7858000
2023-08-24,138.70,140.50,138.22,138.45,6534000
2023-08-25,138.49,139.75,137.15,138.28,6695500
2023-08-28,138.77,139.75,138.35,138.76,5094100
2023-08-29,138.90,139.97,138.40,139.89,6337000
2023-08-30,139.75,140.25,138.41,139.32,6277300
2023-08-31,139.42,139.50,137.25,137.60,10933900
2023-09-01,137.38,139.25,137.01,138.06,7903500
2023-09-05,138.38,139.37,136.36,136.54,7854700
2023-09-06,136.07,136.86,135.51,136.31,8629200
2023-09-07,135.53,136.60,134.84,135.15,8373700
2023-09-08,134.82,135.52,134.14,135.25,7107900
2023-09-11,136.12,136.40,135.12,135.84,6854200
2023-09-12,135.88,138.53,135.46,137.61,8363200
2023-09-13,138.55,138.89,137.12,137.68,8325900
2023-09-14,139.02,140.96,138.72,140.35,10034900
2023-09-15,140.04,140.80,139.46,139.93,19863400
2023-09-18,139.32,140.24,138.94,140.22,6512400
2023-09-19,140.58,140.79,138.43,140.05,7943400
2023-09-20,140.72,141.29,139.30,139.45,7332000
2023-09-21,138.78,139.97,137.88,138.36,8052400
2023-09-22,138.50,138.71,136.53,137.04,7071700
2023-09-25,136.68,137.78,135.13,137.71,7044700
2023-09-26,135.97,137.14,135.63,136.28,7468400
2023-09-27,136.53,137.38,135.89,137.08,6717800
2023-09-28,137.55,139.99,137.30,138.79,8868100
2023-09-29,139.74,139.89,136.22,136.37,11917800
2023-10-02,136.19,136.93,134.12,135.19,9170600
2023-10-03,134.66,135.02,133.86,134.20,9431100
2023-10-04,134.65,134.91,133.46,134.80,8128700
2023-10-05,134.55,135.56,133.41,135.37,8576200
2023-10-06,135.38,138.19,134.65,137.45,10270600
2023-10-09,136.09,137.74,135.94,137.14,6964900
2023-10-10,137.75,139.03,137.62,137.97,11288800
2023-10-11,138.79,139.47,137.38,138.45,8698200
2023-10-12,138.59,139.21,137.48,138.12,10484400
2023-10-13,140.67,145.04,140.05,140.20,29427000
2023-10-16,141.57,141.64,138.99,140.06,12663500
2023-10-17,139.79,141.44,139.05,139.75,11482700
2023-10-18,138.86,139.71,137.71,138.22,9620300
2023-10-19,137.81,139.27,137.24,137.63,11143600
2023-10-20,136.95,137.49,134.63,135.41,13332900
2023-10-23,135.41,136.11,133.31,133.57,10133400
2023-10-24,133.75,134.26,132.96,133.73,8881400
2023-10-25,133.16,133.74,132.16,133.00,8242600
2023-10-26,132.39,134.20,132.08,133.34,9109400
2023-10-27,131.63,131.77,128.06,128.54,17434700
2023-10-30,129.25,130.76,128.87,130.18,9855500
2023-10-31,130.45,131.90,130.22,131.73,9672500
2023-11-01,131.91,133.12,131.17,131.62,9432000
2023-11-02,132.71,134.02,131.89,133.97,10186200
2023-11-03,134.69,136.19,134.37,135.46,9538700
2023-11-06,135.62,136.59,135.26,136.49,7625100
2023-11-07,135.95,136.66,135.29,136.42,6297900
2023-11-08,136.51,137.21,136.05,137.09,7618200
2023-11-09,137.77,137.97,136.13,136.68,7992500
2023-11-10,137.30,138.76,136.49,138.71,7983300
2023-11-13,138.02,138.54,137.51,138.10,6676300
2023-11-14,138.95,141.38,138.80,140.62,9927700
2023-11-15,140.63,142.24,140.63,141.85,8365300
2023-11-16,142.18,143.54,142.18,143.47,8126200
2023-11-17,144.18,144.80,143.55,144.76,7812400
2023-11-20,144.06,145.65,143.91,145.21,7019000
2023-11-21,145.12,145.53,144.53,144.91,7083500
2023-11-22,145.32,145.77,144.84,145.25,5174500
2023-11-24,145.49,146.30,145.20,145.45,3496900
2023-11-27,145.34,145.44,144.66,145.12,6259100
2023-11-28,145.14,145.76,144.67,145.45,6582700
2023-11-29,146.04,147.43,145.88,146.19,9126100
2023-11-30,146.74,147.90,146.24,147.85,9869800
2023-12-01,147.61,149.54,147.61,148.57,8916000
2023-12-04,147.80,149.72,147.66,149.66,9607500
2023-12-05,148.97,150.15,148.70,149.64,9135600
2023-12-06,150.47,150.83,147.78,148.07,9366000
2023-12-07,148.43,149.02,147.92,148.53,8130900
2023-12-08,148.97,150.41,148.71,150.16,7369400
2023-12-11,150.16,150.90,149.81,150.71,8093900
2023-12-12,150.84,152.18,150.51,152.06,10223000
2023-12-13,152.06,153.49,151.35,152.57,12379100
2023-12-14,153.30,156.15,153.19,155.35,13643000
2023-12-15,154.48,156.57,153.83,156.52,20309300
2023-12-18,157.17,158.32,156.90,157.47,8469600
2023-12-19,157.25,159.59,156.82,159.57,10345700
2023-12-20,159.13,160.48,157.68,157.77,10734700
2023-12-21,158.05,159.23,156.95,158.67,7601700
2023-12-22,158.67,159.36,158.41,158.58,6576300
2023-12-26,158.63,159.87,158.37,159.51,4683600
2023-12-27,158.99,160.54,158.75,160.47,6428600
2023-12-28,160.42,161.66,160.09,161.32,6320100
2023-12-29,161.04,161.69,160.69,161.13,6435100
2024-01-02,160.18,163.09,160.01,163.01,9977400
2024-01-03,162.80,162.97,161.39,162.30,9852300
2024-01-04,162.64,165.22,162.55,163.38,11972500
2024-01-05,163.43,165.25,163.43,164.20,10066000
2024-01-08,163.96,164.28,161.55,163.96,11229900
2024-01-09,163.58,163.74,162.13,162.66,9923600
2024-01-10,162.03,163.06,161.03,163.00,9670200
2024-01-11,162.35,162.38,160.74,162.32,11919500
2024-01-12,165.65,168.05,160.98,161.13,19436500
2024-01-16,157.14,160.21,156.60,160.12,17206400
2024-01-17,159.50,161.15,158.69,159.26,11107500
2024-01-18,159.29,159.68,157.50,159.57,9382300
2024-01-19,159.70,162.58,159.25,162.33,13115700
2024-01-22,162.47,163.92,161.76,162.14,12837500
2024-01-23,161.72,161.79,160.55,161.07,8360800
2024-01-24,161.42,162.99,160.95,162.51,9967100
2024-01-25,164.23,164.88,162.90,164.83,8873500
2024-01-26,164.52,164.95,163.73,164.21,7443000
2024-01-29,164.17,164.74,163.27,164.63,6971200
2024-01-30,164.73,168.48,164.73,168.01,10822100
2024-01-31,167.94,169.94,166.17,166.19,11521800
2024-02-01,165.50,166.65,163.39,165.59,9354800
2024-02-02,165.18,167.58,165.14,166.54,8607600
2024-02-05,165.71,166.88,164.82,166.32,7820200
2024-02-06,166.43,167.63,165.62,166.89,6764800
2024-02-07,167.46,167.63,165.81,167.21,7225500
2024-02-08,166.80,167.09,165.43,166.61,6060300
2024-02-09,166.80,166.89,165.53,166.81,6296700
2024-02-12,166.59,168.52,165.56,167.55,8539300
2024-02-13,167.10,167.97,164.53,166.09,8397600
2024-02-14,166.86,167.85,166.24,167.78,7056700
2024-02-15,167.89,171.76,167.89,171.44,8723400
2024-02-16,171.19,171.54,169.81,170.64,8152600
2024-02-20,170.79,172.00,170.05,171.31,9668000
2024-02-21,171.52,172.51,170.15,172.42,7024000
2024-02-22,173.30,174.82,172.75,174.49,9296500
2024-02-23,175.19,176.52,174.60,175.37,7105800
2024-02-26,175.14,175.81,173.93,174.77,7145400
2024-02-27,174.72,174.94,173.70,174.85,5717100
2024-02-28,174.83,176.52,174.38,175.74,6131600
2024-02-29,176.96,177.69,175.23,177.34,9643000
2024-03-01,177.00,177.70,176.42,176.61,6311800
2024-03-04,176.05,178.80,175.63,177.93,7063600
2024-03-05,177.63,180.43,177.63,179.71,6617800
2024-03-06,180.38,181.16,178.84,180.65,7572900
2024-03-07,181.01,181.57,177.88,179.06,7618300
2024-03-08,179.61,181.53,179.11,179.40,6172200
2024-03-11,178.50,179.61,177.49,179.46,5762600
2024-03-12,180.09,181.25,179.10,180.94,5708400
2024-03-13,181.44,182.74,180.94,182.41,7795500
2024-03-14,182.08,182.65,178.33,179.16,10310900
2024-03-15,177.74,181.99,177.74,181.38,17214200
2024-03-18,181.70,183.67,180.99,183.63,9013800
2024-03-19,183.68,184.84,183.36,184.71,8478700
2024-03-20,185.09,187.35,184.54,187.13,9367000
2024-03-21,187.31,190.08,187.13,189.73,11203800
2024-03-22,189.68,191.08,187.33,187.40,8108800
2024-03-25,187.39,187.71,185.25,185.69,8620000
2024-03-26,185.47,187.44,184.96,186.56,5961500
2024-03-27,187.29,190.24,187.18,190.17,8725800
2024-03-28,190.14,191.31,189.23,190.91,8628300
2024-04-01,190.62,191.52,189.26,189.62,7309000
2024-04-02,189.09,190.42,188.80,189.54,7014700
2024-04-03,189.71,190.21,188.43,189.01,9353400
2024-04-04,190.92,191.43,187.47,187.57,9243800
2024-04-05,188.06,189.94,187.05,189.29,6532300
2024-04-08,189.46,190.76,189.46,190.28,8001000
2024-04-09,189.89,190.66,186.86,189.01,7351500
2024-04-10,187.47,188.93,186.16,187.39,7681400
2024-04-11,187.90,188.45,185.26,187.36,10137700
2024-04-12,180.54,181.13,175.00,175.24,31532300
2024-04-15,176.88,179.72,174.67,175.33,14766600
2024-04-16,175.34,175.59,172.23,173.33,16451800
2024-04-17,173.88,174.88,171.80,172.64,9017100
2024-04-18,173.62,175.79,172.54,173.76,9557700
2024-04-19,174.86,178.20,173.92,178.12,13402300
2024-04-22,178.31,182.28,178.30,181.59,11529700
2024-04-23,183.23,184.29,182.65,184.20,9144400
2024-04-24,182.66,185.25,182.31,185.10,6964900
2024-04-25,184.31,185.93,183.28,185.38,9802300
2024-04-26,185.57,186.82,185.08,185.50,6413700
2024-04-29,185.49,186.23,184.48,185.30,5387800
2024-04-30,184.84,186.93,183.72,183.82,8153700
2024-05-01,184.33,186.43,182.91,183.93,7445300
2024-05-02,185.09,185.51,181.69,183.74,6501700
2024-05-03,184.07,184.58,180.67,182.64,8922800
2024-05-06,183.81,184.26,181.98,184.07,7911100
2024-05-07,183.78,184.96,183.73,183.83,7688800
2024-05-08,183.11,188.53,183.11,187.57,9227600
2024-05-09,187.11,189.43,187.04,189.34,7977300
2024-05-10,190.34,191.11,190.08,190.56,7529800
2024-05-13,190.59,191.59,189.86,190.52,7049200
2024-05-14,190.78,193.25,189.97,193.19,8596200
2024-05-15,193.66,194.32,191.52,193.76,8370000
2024-05-16,193.87,196.03,193.65,194.11,8497900
2024-05-17,195.39,196.58,194.43,196.33,9260500
2024-05-20,195.95,197.37,187.33,187.50,17373300
2024-05-21,188.86,191.64,188.48,191.28,14420800
2024-05-22,190.78,192.64,189.52,190.12,9425300
2024-05-23,189.64,190.11,187.97,188.79,8069400
2024-05-24,189.58,192.47,189.40,192.42,7356200
2024-05-28,191.60,192.13,190.45,191.26,6910200
2024-05-29,189.82,190.77,188.76,189.93,6120000
2024-05-30,190.36,191.59,190.20,191.10,6829100
2024-05-31,191.07,194.90,190.16,194.26,14417900
2024-06-03,193.95,194.06,190.96,193.48,6444300
2024-06-04,191.89,193.64,190.09,190.93,6848300
2024-06-05,191.51,191.57,188.79,189.11,8351600
2024-06-06,189.11,189.84,187.26,188.78,7640300
2024-06-07,189.27,192.62,188.87,191.69,6964500
2024-06-10,191.01,192.54,190.24,191.36,6070800
2024-06-11,189.73,189.76,185.60,186.33,9235300
2024-06-12,187.90,188.59,183.41,183.62,12751300
2024-06-13,184.38,186.54,182.99,185.66,8587800
2024-06-14,183.54,186.81,183.51,185.77,6874000
2024-06-17,185.49,187.50,184.68,186.93,8725400
2024-06-18,186.56,189.78,186.11,188.86,9023000
2024-06-20,188.28,191.21,188.01,190.46,8731100
2024-06-21,188.58,189.02,186.20,188.19,20972100
2024-06-24,189.64,191.00,188.96,190.66,9785900
2024-06-25,189.91,191.80,189.57,189.89,6862500
2024-06-26,189.29,189.76,188.17,189.27,7758600
2024-06-27,189.28,191.60,188.77,190.94,7913500
2024-06-28,191.75,194.23,191.07,193.90,15307600
2024-07-01,194.46,198.53,194.29,196.96,10205800
2024-07-02,196.81,200.23,196.31,200.20,7802900
2024-07-03,200.89,201.69,199.07,200.07,5560900
2024-07-05,199.54,199.90,197.16,197.42,8093100
2024-07-08,197.66,199.45,196.63,197.78,8707000
2024-07-09,198.23,202.21,198.05,200.16,9058900
2024-07-10,198.72,200.48,198.18,200.32,8328500
2024-07-11,198.79,200.61,197.99,199.98,10658100
2024-07-12,196.66,199.98,194.82,197.56,15443400
2024-07-15,199.73,203.99,199.28,202.49,10719700
2024-07-16,202.44,206.05,200.59,205.93,11557000
2024-07-17,206.10,209.73,205.59,209.06,11572500
2024-07-18,207.87,208.84,201.71,202.42,12415100
2024-07-19,203.60,204.71,201.40,202.23,8095900
2024-07-22,202.88,204.53,202.16,202.71,7663200
2024-07-23,203.42,203.87,201.81,202.76,5557300
2024-07-24,202.01,204.40,200.58,201.08,7119000
2024-07-25,201.14,202.62,200.56,201.16,6403800
2024-07-26,201.71,205.49,201.11,204.60,8027800
2024-07-29,204.99,205.92,202.97,203.26,6533600
2024-07-30,205.55,208.02,205.29,207.44,8850700
2024-07-31,207.05,208.60,205.01,205.14,9071600
2024-08-01,205.53,206.13,198.95,200.47,10918600
2024-08-02,196.54,197.30,189.80,191.97,18041700
2024-08-05,187.06,189.11,184.03,187.88,13927000
2024-08-06,188.37,195.31,187.02,193.13,10605800
2024-08-07,196.18,198.34,192.99,193.19,9204400
2024-08-08,195.18,197.53,194.53,196.71,7761200
2024-08-09,196.15,199.04,195.60,198.39,5540200
2024-08-12,198.98,199.68,196.33,198.77,6936000
2024-08-13,200.25,200.60,198.01,200.45,6387800
2024-08-14,200.26,203.17,199.66,202.67,6999800
2024-08-15,205.33,206.19,203.50,203.93,7001000
2024-08-16,204.07,206.38,203.97,206.27,7931200
2024-08-19,206.30,207.77,206.12,207.69,6090800
2024-08-20,207.26,208.22,205.99,206.80,5640000
2024-08-21,206.71,207.26,205.18,206.87,5202300
2024-08-22,206.86,209.00,206.62,208.83,5247100
2024-08-23,209.77,211.30,208.71,210.45,7214000
2024-08-26,211.13,211.77,210.20,211.28,5105200
2024-08-27,211.61,212.49,211.30,212.25,5185200
2024-08-28,211.36,214.21,211.30,213.32,6506400
2024-08-29,214.15,214.95,211.06,214.21,6416100
2024-08-30,214.49,217.36,213.94,216.71,8574100
2024-09-03,214.30,216.03,211.35,212.37,8956100
2024-09-04,213.08,214.08,209.39,211.43,7389500
2024-09-05,212.22,212.85,208.25,209.80,8067900
2024-09-06,209.77,210.87,203.49,204.81,7777000
2024-09-09,207.44,210.30,206.47,209.01,8935100
2024-09-10,210.73,210.77,193.39,198.16,28406900
2024-09-11,197.86,200.22,194.56,199.77,13658700
2024-09-12,200.17,201.26,197.51,199.16,9054400
2024-09-13,199.41,200.37,195.71,196.96,10226700
2024-09-16,198.42,200.71,198.19,200.38,8634900
2024-09-17,200.25,202.37,200.18,201.72,7573300
2024-09-18,201.49,203.73,199.26,200.06,8259900
2024-09-19,202.23,204.28,199.88,202.90,11635200
2024-09-20,202.37,203.81,201.96,203.49,20885000
2024-09-23,203.40,204.18,202.43,203.83,7223500
2024-09-24,203.55,205.28,202.80,203.97,7323200
2024-09-25,204.06,204.60,201.10,202.62,8976500
2024-09-26,203.53,204.08,201.49,202.23,7807500
2024-09-27,203.07,204.79,201.79,202.92,7032500
2024-09-30,198.88,203.37,197.87,203.27,8663800
2024-10-01,201.38,201.56,198.77,199.59,8540100
2024-10-02,199.63,201.43,198.29,199.83,5810900
2024-10-03,198.75,199.06,196.98,197.84,7251300
2024-10-04,203.00,205.30,200.68,204.86,10211700
2024-10-07,204.68,206.91,203.38,204.58,6718900
2024-10-08,204.24,204.97,202.11,204.41,6021800
2024-10-09,203.39,207.79,203.08,207.00,7024000
2024-10-10,208.35,208.35,205.11,206.44,7927100
2024-10-11,209.18,217.87,208.69,215.60,18320700
2024-10-14,216.48,216.97,212.29,214.82,9048900
2024-10-15,216.93,218.67,215.15,215.70,9235800
2024-10-16,215.64,216.95,214.39,216.91,6382500
2024-10-17,217.52,219.05,216.59,217.67,6470200
2024-10-18,218.23,219.12,216.39,218.59,7000500
2024-10-21,218.44,218.91,216.19,216.29,5870000
2024-10-22,216.31,218.50,214.45,217.38,9586800
2024-10-23,216.93,218.04,215.83,216.69,6180500
2024-10-24,215.15,218.29,214.99,218.21,6002200
2024-10-25,218.23,218.83,214.23,215.62,6369700
2024-10-28,216.63,218.85,216.24,218.71,6843000
2024-10-29,218.43,219.93,216.11,216.19,6580000
2024-10-30,215.84,219.50,214.91,217.66,7110900
2024-10-31,217.94,218.90,215.15,215.24,7829900
2024-11-01,216.83,219.34,216.00,216.23,6923500
2024-11-04,215.95,217.03,212.57,213.17,8229600
2024-11-05,213.41,215.28,213.38,214.83,5600700
2024-11-06,227.93,240.54,227.71,239.63,23987800
2024-11-07,237.14,237.21,228.14,229.27,16451100
2024-11-08,232.14,232.14,228.69,229.85,9502100
2024-11-11,232.78,234.81,231.81,232.09,9017100
2024-11-12,233.31,234.19,231.58,232.35,6861000
2024-11-13,233.34,236.75,233.08,233.90,11472600
2024-11-14,235.13,236.94,233.80,234.59,10172200
2024-11-15,234.19,239.00,234.19,237.93,11518800
2024-11-18,240.30,240.47,235.38,237.66,9051400
2024-11-19,234.96,237.77,234.28,235.78,6792700
2024-11-20,237.05,237.25,231.46,233.53,9015300
2024-11-21,235.91,238.10,234.82,237.39,8783500
2024-11-22,236.28,241.65,235.72,241.07,7997300
2024-11-25,242.08,246.66,241.57,242.76,10295400
2024-11-26,242.95,243.45,240.87,242.45,6212100
2024-11-27,241.85,243.63,241.28,242.27,5472300
2024-11-29,242.34,244.19,241.94,242.21,5494800
2024-12-02,242.04,242.72,237.66,238.84,8899700
2024-12-03,240.76,241.55,237.27,237.45,6657700
2024-12-04,237.34,237.97,234.94,236.08,7346300
2024-12-05,238.01,239.74,237.26,238.09,6572500
2024-12-06,238.31,240.29,237.47,239.92,5519700
2024-12-09,239.69,240.41,236.42,236.47,7076500
2024-12-10,236.55,240.50,234.93,235.55,9108300
2024-12-11,236.66,236.92,234.89,236.20,7884400
2024-12-12,235.69,236.75,233.79,234.26,6113800
2024-12-13,234.79,235.42,231.94,232.72,10392700
2024-12-16,233.37,233.43,230.37,232.37,9032000
2024-12-17,231.47,231.83,229.51,231.19,8083600
2024-12-18,231.81,231.88,222.62,223.44,11322400
2024-12-19,225.28,229.25,225.28,225.95,11790800
2024-12-20,224.94,232.01,224.62,230.45,32348400
2024-12-23,228.97,231.44,227.81,231.22,8611500
2024-12-24,232.23,235.19,231.88,235.02,3729100
2024-12-26,234.17,235.94,233.54,235.82,4451800
2024-12-27,235.42,236.07,232.82,233.91,5730200
2024-12-30,231.59,233.59,229.98,232.12,5723800
2024-12-31,232.83,234.17,231.84,232.50,4871000
2025-01-02,233.67,235.96,232.24,232.78,9220900
2025-01-03,236.55,237.51,233.03,235.96,9491100
2025-01-06,237.59,239.53,234.55,234.81,9917800
2025-01-07,236.07,239.11,234.86,237.07,8753400
2025-01-08,236.66,238.12,234.47,237.03,8675300
2025-01-10,236.99,237.69,232.75,233.85,10256800
2025-01-13,233.66,238.41,233.01,238.08,10005300
2025-01-14,236.57,241.51,236.12,241.26,12407400
2025-01-15,244.12,247.31,237.57,246.02,18448500
2025-01-16,247.63,250.59,246.00,247.89,15292300
2025-01-17,247.77,254.08,245.82,252.66,17678100
2025-01-21,253.55,257.62,252.99,256.43,13712100
2025-01-22,256.31,256.77,253.72,256.25,9021900
2025-01-23,258.05,260.17,257.19,259.28,10749700
2025-01-24,257.08,260.40,256.41,258.20,7666300
2025-01-27,257.54,259.30,255.68,259.18,7522300
2025-01-28,259.18,260.62,258.19,260.44,7375400
2025-01-29,260.51,263.89,258.95,259.89,7684900
2025-01-30,261.89,262.94,259.93,261.50,8753500
2025-01-31,262.48,264.03,260.26,260.60,7193800
2025-02-03,255.26,261.44,255.14,260.12,8381400
2025-02-04,263.07,263.07,260.14,261.22,5626000
2025-02-05,262.17,263.85,261.60,263.65,5704400
2025-02-06,265.62,270.03,264.39,269.95,7264400
2025-02-07,270.32,271.56,267.82,268.88,6857900
2025-02-10,269.22,269.25,262.83,264.24,8627400
2025-02-11,263.48,269.29,262.90,268.09,7196400
2025-02-12,267.21,269.52,266.40,268.54,6683900
2025-02-13,268.59,270.02,266.94,269.39,8398700
2025-02-14,270.41,272.23,269.52,269.65,5688600
2025-02-18,269.82,272.95,269.10,272.93,7919800
2025-02-19,271.40,273.22,270.27,272.25,7007200
2025-02-20,271.69,271.75,259.07,260.11,13846700
2025-02-21,261.59,262.45,256.25,257.61,12835600
2025-02-24,258.83,260.30,252.12,254.79,10372800
2025-02-25,255.65,256.40,247.00,250.94,9608400
2025-02-26,250.71,254.37,250.49,252.30,5943600
2025-02-27,253.65,257.03,251.39,252.55,8204400
2025-02-28,254.19,258.17,251.42,258.01,10467100
2025-03-03,257.38,259.64,251.35,254.08,9058300
2025-03-04,248.88,250.78,239.78,243.97,13465600
2025-03-05,244.95,246.70,241.61,245.22,7861400
2025-03-06,241.89,243.11,237.73,240.36,9983200
2025-03-07,239.08,240.53,233.41,236.20,20498700
2025-03-10,230.29,231.55,222.96,226.40,18887200
2025-03-11,225.94,227.47,221.00,223.39,18143000
2025-03-12,228.13,228.44,221.56,222.18,16054000
2025-03-13,223.55,223.74,218.61,219.54,16467900
2025-03-14,222.40,227.29,221.87,226.61,11962100
2025-03-17,225.38,229.76,224.68,228.06,9586000
2025-03-18,228.44,230.25,227.66,229.08,10344900
2025-03-19,229.83,236.25,229.00,233.11,10120600
2025-03-20,230.63,235.70,230.28,233.02,8328500
2025-03-21,231.85,236.22,230.57,235.57,19326900
2025-03-24,239.32,242.45,238.28,241.84,9422700
2025-03-25,243.06,245.50,241.41,244.83,9287700
2025-03-26,246.26,248.28,243.52,244.73,12779300
2025-03-27,243.27,244.35,240.98,241.90,8022500
2025-03-28,240.75,243.25,235.06,236.76,11978400
2025-03-31,233.41,239.69,231.41,239.15,13603000
2025-04-01,236.53,239.53,234.84,237.55,8054700
2025-04-02,235.54,241.05,235.40,239.65,7758800
2025-04-03,228.39,229.24,221.60,222.95,17188500
2025-04-04,211.20,213.55,204.94,206.27,27170700
2025-04-07,201.84,217.81,198.30,210.35,22914400
2025-04-08,219.26,223.49,209.18,212.73,19485700
2025-04-09,208.45,232.95,206.97,229.87,24022400
2025-04-10,225.61,225.96,215.90,222.78,18896400
2025-04-11,221.99,234.03,220.71,231.69,20284500
2025-04-14,232.58,235.21,229.17,230.24,13017800
2025-04-15,231.60,234.10,228.38,228.68,10912900
2025-04-16,227.57,229.12,223.58,225.23,9322300
2025-04-17,226.40,229.87,226.15,227.53,9557900
2025-04-21,226.23,227.39,222.02,224.62,8716200
2025-04-22,227.55,231.49,226.96,231.10,10701400
2025-04-23,235.64,242.08,235.42,236.28,14126800
2025-04-24,235.17,240.79,233.05,239.97,9055200
2025-04-25,239.98,240.93,237.14,238.90,8588600
2025-04-28,239.89,242.13,236.25,238.58,7394300
2025-04-29,237.57,240.57,237.08,239.95,7216800
2025-04-30,236.61,240.54,233.88,239.95,12991700
2025-05-01,238.21,243.71,237.55,242.18,8689600
2025-05-02,246.47,248.78,244.70,247.69,7165000
2025-05-05,246.39,250.29,245.81,247.74,5450700
2025-05-06,245.23,247.83,244.25,244.50,6369900
2025-05-07,245.08,247.63,244.08,244.63,8724100
2025-05-08,246.77,251.00,246.75,248.63,8320100
2025-05-09,249.64,250.64,247.53,248.25,5087600
2025-05-12,257.88,258.57,253.76,255.09,9603900
2025-05-13,256.05,258.64,255.42,257.99,8589000
2025-05-14,257.98,261.55,257.29,260.57,8643100
2025-05-15,261.88,264.38,259.71,262.39,9214600
2025-05-16,262.40,263.34,259.66,262.46,8932900
2025-05-19,260.48,263.20,256.93,259.83,12145000
2025-05-20,257.51,261.57,257.30,260.61,8436300
2025-05-21,259.31,260.58,255.76,256.06,7464000
2025-05-22,254.49,257.30,253.93,255.70,6514100
2025-05-23,251.91,256.99,251.12,255.74,6671800
2025-05-27,257.04,260.24,256.99,260.23,7506600
2025-05-28,261.16,261.63,257.88,258.46,5535400
2025-05-29,259.75,260.35,257.52,259.33,5081200
2025-05-30,258.42,260.27,257.72,258.96,10977700
2025-06-02,258.00,259.97,256.90,259.61,6011200
2025-06-03,258.70,261.49,257.87,261.19,6998400
2025-06-04,260.85,262.02,259.14,259.18,5915700
2025-06-05,259.69,259.69,255.34,256.95,8173800
2025-06-06,259.29,261.56,259.22,260.66,7738100
2025-06-09,260.93,262.79,258.33,261.65,8285000
2025-06-10,260.81,263.77,260.78,263.48,7538100
2025-06-11,263.55,264.48,260.72,263.03,7434100
2025-06-12,261.77,263.17,260.08,263.12,6618000
2025-06-13,260.02,261.93,257.70,259.90,7098300
2025-06-16,261.91,266.55,261.76,265.20,8566000
2025-06-17,263.05,265.43,262.69,264.38,6739300
2025-06-18,264.85,272.42,264.57,268.73,9586400
2025-06-20,270.31,272.01,268.59,269.75,13969700
2025-06-23,269.81,273.24,266.92,272.96,8094600
2025-06-24,274.86,277.32,274.18,275.89,9267900
2025-06-25,276.13,278.86,275.55,278.64,6826900
2025-06-26,279.27,283.89,279.04,283.24,8942100
2025-06-27,280.36,283.19,279.60,281.63,17868600
2025-06-30,284.86,287.07,283.41,284.38,12689200
2025-07-01,285.34,285.58,281.12,284.87,9338300
2025-07-02,286.47,287.23,284.17,286.43,8158700
2025-07-03,287.96,292.15,287.03,291.75,6541600
2025-07-07,291.01,291.79,285.92,287.78,8825700
2025-07-08,285.12,285.54,276.29,278.72,15440900
2025-07-09,283.06,283.08,278.43,279.10,11273800
2025-07-10,278.94,284.17,278.94,284.05,8410900
2025-07-11,281.42,283.26,279.58,282.74,7384700
